SF_Id,Agreement_Name,Field,Before,After,Source,Action,Timestamp
a0BWR000008k7TJ2AY,AGR-1557,Status__c,Sign,Completed,ironclad_export_2026-05-20 (IC-3760),UPDATE,2026-05-26T08:56:37.111786
a0BWR000008rBwn2AE,AGR-1566,Status__c,Sign,Completed,ironclad_export_2026-05-20 (IC-3838),UPDATE,2026-05-26T08:56:37.111813
a0BWR000008vIEv2AM,AGR-1571,Status__c,Sign,Completed,ironclad_export_2026-05-20 (IC-2952),UPDATE,2026-05-26T08:56:37.111826
a0BWR000008vIJl2AM,AGR-1572,Status__c,Sign,Completed,ironclad_export_2026-05-20 (IC-2952),UPDATE,2026-05-26T08:56:37.111835
a0BWR000008vLsj2AE,AGR-1573,Status__c,Sign,Completed,ironclad_export_2026-05-20 (IC-2952),UPDATE,2026-05-26T08:56:37.111844
a0BWR000008xBqr2AE,AGR-1575,Status__c,Sign,Review,ironclad_export_2026-05-20 (IC-3900),UPDATE,2026-05-26T08:56:37.111852
a0BWR000008xCF32AM,AGR-1576,Status__c,Sign,Review,ironclad_export_2026-05-20 (IC-3901),UPDATE,2026-05-26T08:56:37.111861
