Action,SF_Id,Agreement_Name,IronClad_ID,IronClad_Record_Id,Conflict_Agreement,Source,Timestamp
PREVIEW,a0BWR0000083yWT2AY,AGR-1060,IC-648,a0HWR00000ng2gl2AA,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359828
PREVIEW,a0BWR0000083yYK2AY,AGR-1175,IC-3255,a0HWR00000rDEN82AO,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359855
PREVIEW,a0BWR000008Huaf2AC,AGR-1407,IC-3298,a0HWR00000rCSNQ2A4,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359868
PREVIEW,a0BWR000008HucH2AS,AGR-1409,IC-3303,a0HWR00000rCkfF2AS,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359878
PREVIEW,a0BWR000008Hudt2AC,AGR-1410,IC-3297,a0HWR00000rCkfA2AS,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359886
CONFLICT,a0BWR000008AxqD2AS,AGR-1339,IC-671,a0HWR00000ng1sa2AA,a0BWR000008WSfh2AG,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359897
NO_PARENT,a0BWR0000083yBa2AI,AGR-0065,IC-2848,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359910
NO_PARENT,a0BWR0000083yBe2AI,AGR-0069,IC-1226,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359920
NO_PARENT,a0BWR0000083yBy2AI,AGR-0089,IC-2846,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359929
NO_PARENT,a0BWR0000083yBz2AI,AGR-0090,IC-2845,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359937
NO_PARENT,a0BWR0000083yC32AI,AGR-0094,IC-1591,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359945
NO_PARENT,a0BWR0000083yC72AI,AGR-0098,IC-2098,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359952
NO_PARENT,a0BWR0000083yCC2AY,AGR-0103,IC-2871,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359960
NO_PARENT,a0BWR0000083yCH2AY,AGR-0108,IC-1551,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359967
NO_PARENT,a0BWR0000083yGx2AI,AGR-0398,IC-3247,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359974
NO_PARENT,a0BWR0000083yGz2AI,AGR-0400,IC-3248,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359982
NO_PARENT,a0BWR0000083yY32AI,AGR-1158,IC-993,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359989
NO_PARENT,a0BWR0000083yY52AI,AGR-1160,IC-1339,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.359997
NO_PARENT,a0BWR000008YyJh2AK,AGR-1490,IC-3342,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360004
NO_PARENT,a0BWR000008aBEr2AM,AGR-1547,IC-1523,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360011
NO_PARENT,a0BWR000008cMqv2AE,AGR-1550,IC-3654,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360019
NO_PARENT,a0BWR000008k7TJ2AY,AGR-1557,IC-3760,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360026
NO_PARENT,a0BWR000008n3eT2AQ,AGR-1558,IC-3798,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360033
NO_PARENT,a0BWR000008n4yj2AA,AGR-1559,IC-3799,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360040
NO_PARENT,a0BWR000008n5Q92AI,AGR-1560,IC-3800,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360048
NO_PARENT,a0BWR000008n6HN2AY,AGR-1562,IC-3750,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360055
NO_PARENT,a0BWR000008n6Sf2AI,AGR-1563,IC-3750,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360063
NO_PARENT,a0BWR000008qOWH2A2,AGR-1565,IC-3802,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360070
NO_PARENT,a0BWR000008rBwn2AE,AGR-1566,IC-3838,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360078
NO_PARENT,a0BWR000008szoH2AQ,AGR-1567,IC-3840,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360085
NO_PARENT,a0BWR000008szzZ2AQ,AGR-1568,IC-3839,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360092
NO_PARENT,a0BWR000008v1KX2AY,AGR-1570,IC-2986,,,link_orphan_ironclad_agreements.py,2026-05-20T08:50:57.360099
