SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wkEaYYAU,Windsor Manor,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wk1EVYAY,The Reserve,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaUYAU,Corbett Avenue Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaWYAU,John Manor,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEabYAE,San Vicente Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEacYAE,St. Andrews Manor,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEadYAE,Krystal Terrace,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaeYAE,Parkway Terrace,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDubYAE,Windfaire Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaIYAU,Vassar Terrace Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDvFYAU,Chadron Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaKYAU,Villa Lago Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuVYAU,Crenshaw Townhouse,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDufYAE,714 Veteran,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wk1EWYAY,Ladera Townhouse,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wk1EYYAY,Cielo Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZfYAM,Crenshaw Terrace Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEaJYAU,9404 Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkDuZYAU,Crenshaw Manor,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
006WR00000wkEZjYAM,Ladera Apartments,MDU_Categorization__c,,OffNet,Signed MDU Agreement Analysis V1.xlsx,2026-05-19T15-08-45,update
