Action,SF_Id,Agreement_Name,IronClad_ID,IronClad_Record_Id,Conflict_Agreement,Source,Timestamp
PREVIEW,a0BWR0000083yEL2AY,AGR-0236,IC-679,a0HWR00000ng1sI2AQ,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662511
PREVIEW,a0BWR000008AtY62AK,AGR-1357,IC-4232,a0HWR000011n4EL2AY,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662548
PREVIEW,a0BWR000008AySv2AK,AGR-1367,IC-2821,a0HWR00000ng2HK2AY,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662567
PREVIEW,a0BWR000009cJqr2AE,AGR-1633,IC-4232,a0HWR000011n4EL2AY,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662581
PREVIEW,a0BWR000009eD4b2AE,AGR-1634,IC-4170,a0HWR00000yrkIY2AY,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662593
CONFLICT,a0BWR0000083yOL2AY,AGR-0756,IC-1220,a0HWR00000neVoi2AE,a0BWR0000083yOI2AY,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662611
CONFLICT,a0BWR0000083yaS2AQ,AGR-1307,IC-1173,a0HWR00000ng2gp2AA,a0BWR000008WSxR2AW,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662628
CONFLICT,a0BWR000008Axbh2AC,AGR-1329,IC-2638,a0HWR00000ng2Hf2AI,a0BWR000008WSpN2AW,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662643
CONFLICT,a0BWR000008AxqD2AS,AGR-1339,IC-671,a0HWR00000ng1sa2AA,a0BWR000008WSfh2AG,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662656
CONFLICT,a0BWR000008AyMT2A0,AGR-1361,IC-2643,a0HWR00000ng1sG2AQ,a0BWR000008WScT2AW,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662670
CONFLICT,a0BWR000008HuFh2AK,AGR-1394,IC-3284,a0HWR00000rCkfD2AS,a0BWR000008WErF2AW,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662684
CONFLICT,a0BWR000008Huh72AC,AGR-1413,IC-3282,a0HWR00000rCSNR2A4,a0BWR000008WF2X2AW,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662696
NO_PARENT,a0BWR0000083yBO2AY,AGR-0053,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662710
NO_PARENT,a0BWR0000083yBY2AY,AGR-0063,IC-1377,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662724
NO_PARENT,a0BWR0000083yBZ2AY,AGR-0064,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662736
NO_PARENT,a0BWR0000083yFR2AY,AGR-0304,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662747
NO_PARENT,a0BWR0000083yFS2AY,AGR-0305,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662758
NO_PARENT,a0BWR0000083yKM2AY,AGR-0509,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662769
NO_PARENT,a0BWR0000083yKn2AI,AGR-0536,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662779
NO_PARENT,a0BWR0000083yKo2AI,AGR-0537,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662789
NO_PARENT,a0BWR0000083yKq2AI,AGR-0539,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662800
NO_PARENT,a0BWR0000083yKw2AI,AGR-0545,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662810
NO_PARENT,a0BWR0000083yLB2AY,AGR-0560,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662820
NO_PARENT,a0BWR0000083yLF2AY,AGR-0564,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662831
NO_PARENT,a0BWR0000083yLI2AY,AGR-0567,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662842
NO_PARENT,a0BWR0000083yLK2AY,AGR-0569,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662853
NO_PARENT,a0BWR0000083yLM2AY,AGR-0571,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662863
NO_PARENT,a0BWR0000083yM12AI,AGR-0612,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662873
NO_PARENT,a0BWR0000083yM62AI,AGR-0617,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662883
NO_PARENT,a0BWR0000083yMB2AY,AGR-0622,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662893
NO_PARENT,a0BWR0000083yMG2AY,AGR-0627,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662904
NO_PARENT,a0BWR0000083yML2AY,AGR-0632,N/A,,,link_orphan_ironclad_agreements.py,2026-07-14T11:21:35.662914
