SF_Id,Name,Field,Before,After,Source,Timestamp,Action,Note
a0GWR00000pKITI2A4,Business - Under Contract,Config__c,RecordTypeId equals Business,"RecordTypeId in_list [Business, Business_ROE]",update_bus_tracker_views_for_business_roe_2026-04-25.py,2026-04-25T11:24:16,UPDATE,Expand BUS Tracker to show both Business Sales and Business ROE Opps
a0GWR00000pKxzR2AS,All Business Opps,Config__c,RecordTypeId equals Business,"RecordTypeId in_list [Business, Business_ROE]",update_bus_tracker_views_for_business_roe_2026-04-25.py,2026-04-25T11:24:16,UPDATE,Expand BUS Tracker to show both Business Sales and Business ROE Opps
a0GWR00000pKy132AC,Business - Prospecting,Config__c,RecordTypeId equals Business,"RecordTypeId in_list [Business, Business_ROE]",update_bus_tracker_views_for_business_roe_2026-04-25.py,2026-04-25T11:24:16,UPDATE,Expand BUS Tracker to show both Business Sales and Business ROE Opps
a0GWR00000pKy2f2AC,Business - Closed Won,Config__c,RecordTypeId equals Business,"RecordTypeId in_list [Business, Business_ROE]",update_bus_tracker_views_for_business_roe_2026-04-25.py,2026-04-25T11:24:16,UPDATE,Expand BUS Tracker to show both Business Sales and Business ROE Opps
a0GWR00000pKy4H2AS,Business - Closed Lost,Config__c,RecordTypeId equals Business,"RecordTypeId in_list [Business, Business_ROE]",update_bus_tracker_views_for_business_roe_2026-04-25.py,2026-04-25T11:24:16,UPDATE,Expand BUS Tracker to show both Business Sales and Business ROE Opps
