SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR00000wk1ERYAY,Indian Hills Terrace,AccountId,001WR00001K2k7dYAB (Marcon Enterprises),,Melissa flag via Koa 2026-06-24; wrong bulk-connect to Marcon Enterprises,2026-06-24T16:13:13.117603+00:00,disassociate account
