Action,SF_Id,Agreement_Name,IronClad_ID,IronClad_Record_Id,Conflict_Agreement,Source,Timestamp
PREVIEW,a0BWR000008Aykf2AC,AGR-1378,IC-2690,a0HWR00000ng2WL2AY,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740884
PREVIEW,a0BWR000009jTzy2AE,AGR-1636,IC-685,a0HWR00000ng2Hb2AI,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740900
PREVIEW,a0BWR000009jYJh2AM,AGR-1637,IC-2650,a0HWR00000ng1sK2AQ,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740907
CONFLICT,a0BWR0000083yOL2AY,AGR-0756,IC-1220,a0HWR00000neVoi2AE,a0BWR0000083yOI2AY,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740916
CONFLICT,a0BWR0000083yaS2AQ,AGR-1307,IC-1173,a0HWR00000ng2gp2AA,a0BWR000008WSxR2AW,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740924
CONFLICT,a0BWR000008Axbh2AC,AGR-1329,IC-2638,a0HWR00000ng2Hf2AI,a0BWR000008WSpN2AW,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740930
CONFLICT,a0BWR000008AxqD2AS,AGR-1339,IC-671,a0HWR00000ng1sa2AA,a0BWR000008WSfh2AG,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740935
CONFLICT,a0BWR000008AyMT2A0,AGR-1361,IC-2643,a0HWR00000ng1sG2AQ,a0BWR000008WScT2AW,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740941
CONFLICT,a0BWR000008HuFh2AK,AGR-1394,IC-3284,a0HWR00000rCkfD2AS,a0BWR000008WErF2AW,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740947
CONFLICT,a0BWR000008Huh72AC,AGR-1413,IC-3282,a0HWR00000rCSNR2A4,a0BWR000008WF2X2AW,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740952
NO_PARENT,a0BWR0000083yBO2AY,AGR-0053,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740958
NO_PARENT,a0BWR0000083yBY2AY,AGR-0063,IC-1377,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740969
NO_PARENT,a0BWR0000083yBZ2AY,AGR-0064,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740975
NO_PARENT,a0BWR0000083yFR2AY,AGR-0304,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740980
NO_PARENT,a0BWR0000083yFS2AY,AGR-0305,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740985
NO_PARENT,a0BWR0000083yKM2AY,AGR-0509,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740989
NO_PARENT,a0BWR0000083yKn2AI,AGR-0536,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740994
NO_PARENT,a0BWR0000083yKo2AI,AGR-0537,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.740998
NO_PARENT,a0BWR0000083yKq2AI,AGR-0539,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741003
NO_PARENT,a0BWR0000083yKw2AI,AGR-0545,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741007
NO_PARENT,a0BWR0000083yLB2AY,AGR-0560,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741011
NO_PARENT,a0BWR0000083yLF2AY,AGR-0564,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741016
NO_PARENT,a0BWR0000083yLI2AY,AGR-0567,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741021
NO_PARENT,a0BWR0000083yLK2AY,AGR-0569,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741025
NO_PARENT,a0BWR0000083yLM2AY,AGR-0571,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741030
NO_PARENT,a0BWR0000083yM12AI,AGR-0612,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741034
NO_PARENT,a0BWR0000083yM62AI,AGR-0617,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741038
NO_PARENT,a0BWR0000083yMB2AY,AGR-0622,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741043
NO_PARENT,a0BWR0000083yMG2AY,AGR-0627,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741047
NO_PARENT,a0BWR0000083yML2AY,AGR-0632,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741051
NO_PARENT,a0BWR0000083yMQ2AY,AGR-0637,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741055
NO_PARENT,a0BWR0000083yMS2AY,AGR-0639,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741060
NO_PARENT,a0BWR0000083yO02AI,AGR-0735,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741064
NO_PARENT,a0BWR0000083yO32AI,AGR-0738,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741069
NO_PARENT,a0BWR0000083yO92AI,AGR-0744,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741073
NO_PARENT,a0BWR0000083yOB2AY,AGR-0746,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741077
NO_PARENT,a0BWR0000083yOD2AY,AGR-0748,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741082
NO_PARENT,a0BWR0000083yOh2AI,AGR-0778,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741086
NO_PARENT,a0BWR0000083yOj2AI,AGR-0780,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741090
NO_PARENT,a0BWR0000083yOl2AI,AGR-0782,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741095
NO_PARENT,a0BWR0000083yTN2AY,AGR-0868,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741099
NO_PARENT,a0BWR0000083yTP2AY,AGR-0870,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741103
NO_PARENT,a0BWR0000083yTR2AY,AGR-0872,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741108
NO_PARENT,a0BWR0000083yTT2AY,AGR-0874,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741112
NO_PARENT,a0BWR0000083yTk2AI,AGR-0891,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741116
NO_PARENT,a0BWR0000083yTm2AI,AGR-0893,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741120
NO_PARENT,a0BWR0000083yTp2AI,AGR-0896,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741125
NO_PARENT,a0BWR0000083yTs2AI,AGR-0899,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741129
NO_PARENT,a0BWR0000083yUo2AI,AGR-0957,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741133
NO_PARENT,a0BWR0000083yUp2AI,AGR-0958,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741137
NO_PARENT,a0BWR0000083yUr2AI,AGR-0960,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741142
NO_PARENT,a0BWR0000083yUs2AI,AGR-0961,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741146
NO_PARENT,a0BWR0000083yUv2AI,AGR-0964,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741150
NO_PARENT,a0BWR0000083yUx2AI,AGR-0966,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741155
NO_PARENT,a0BWR0000083yUz2AI,AGR-0968,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741159
NO_PARENT,a0BWR0000083yV02AI,AGR-0969,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741163
NO_PARENT,a0BWR0000083yV22AI,AGR-0971,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741167
NO_PARENT,a0BWR0000083yV32AI,AGR-0972,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741172
NO_PARENT,a0BWR0000083yV52AI,AGR-0974,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741215
NO_PARENT,a0BWR0000083yV62AI,AGR-0975,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741229
NO_PARENT,a0BWR0000083yV82AI,AGR-0977,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741234
NO_PARENT,a0BWR0000083yV92AI,AGR-0978,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741238
NO_PARENT,a0BWR0000083yVB2AY,AGR-0980,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741243
NO_PARENT,a0BWR0000083yVC2AY,AGR-0981,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741248
NO_PARENT,a0BWR0000083yVE2AY,AGR-0983,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741254
NO_PARENT,a0BWR0000083yVF2AY,AGR-0984,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741259
NO_PARENT,a0BWR0000083yVH2AY,AGR-0986,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741263
NO_PARENT,a0BWR0000083yVI2AY,AGR-0987,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741269
NO_PARENT,a0BWR0000083yVK2AY,AGR-0989,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741274
NO_PARENT,a0BWR0000083yVL2AY,AGR-0990,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741278
NO_PARENT,a0BWR0000083yVN2AY,AGR-0992,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741282
NO_PARENT,a0BWR0000083yVO2AY,AGR-0993,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741287
NO_PARENT,a0BWR0000083yVQ2AY,AGR-0995,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741291
NO_PARENT,a0BWR0000083yVR2AY,AGR-0996,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741305
NO_PARENT,a0BWR0000083yVT2AY,AGR-0998,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741310
NO_PARENT,a0BWR0000083yVU2AY,AGR-0999,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741314
NO_PARENT,a0BWR0000083yVW2AY,AGR-1001,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741319
NO_PARENT,a0BWR0000083yVX2AY,AGR-1002,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741324
NO_PARENT,a0BWR0000083yVa2AI,AGR-1005,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741328
NO_PARENT,a0BWR0000083yVc2AI,AGR-1007,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741332
NO_PARENT,a0BWR0000083yVh2AI,AGR-1012,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741336
NO_PARENT,a0BWR0000083yVi2AI,AGR-1013,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741341
NO_PARENT,a0BWR0000083yVl2AI,AGR-1016,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741345
NO_PARENT,a0BWR0000083yVp2AI,AGR-1020,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741349
NO_PARENT,a0BWR0000083yVr2AI,AGR-1022,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741364
NO_PARENT,a0BWR0000083yVs2AI,AGR-1023,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741374
NO_PARENT,a0BWR0000083yVv2AI,AGR-1026,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741380
NO_PARENT,a0BWR0000083yVx2AI,AGR-1028,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741385
NO_PARENT,a0BWR0000083yVz2AI,AGR-1030,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741389
NO_PARENT,a0BWR0000083yW12AI,AGR-1032,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741393
NO_PARENT,a0BWR0000083yW32AI,AGR-1034,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741398
NO_PARENT,a0BWR0000083yW52AI,AGR-1036,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741423
NO_PARENT,a0BWR0000083yW72AI,AGR-1038,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741428
NO_PARENT,a0BWR0000083yW92AI,AGR-1040,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741432
NO_PARENT,a0BWR0000083yWA2AY,AGR-1041,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741445
NO_PARENT,a0BWR0000083yWC2AY,AGR-1043,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741455
NO_PARENT,a0BWR0000083yWH2AY,AGR-1048,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741464
NO_PARENT,a0BWR0000083yWJ2AY,AGR-1050,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741470
NO_PARENT,a0BWR0000083yWM2AY,AGR-1053,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741475
NO_PARENT,a0BWR0000083yWV2AY,AGR-1062,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741479
NO_PARENT,a0BWR0000083yWW2AY,AGR-1063,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741483
NO_PARENT,a0BWR0000083yWZ2AY,AGR-1066,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741561
NO_PARENT,a0BWR0000083yWa2AI,AGR-1067,N/A,,,link_orphan_ironclad_agreements.py,2026-07-22T15:20:29.741569
