Action,SF_Id,Agreement_Name,IronClad_ID,IronClad_Record_Id,Conflict_Agreement,Source,Timestamp
PREVIEW,a0BWR000008AvDK2A0,AGR-1332,IC-689,a0HWR00000ng2G52AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291909
PREVIEW,a0BWR000008AxVJ2A0,AGR-1364,IC-694,a0HWR00000ng2GZ2AY,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291933
PREVIEW,a0BWR000008Axob2AC,AGR-1338,IC-692,a0HWR00000ng2H32AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291945
PREVIEW,a0BWR000008AxtR2AS,AGR-1341,IC-690,a0HWR00000ng2G02AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291977
PREVIEW,a0BWR000008Axwf2AC,AGR-1343,IC-674,a0HWR00000ng1sL2AQ,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291987
PREVIEW,a0BWR000008AyBB2A0,AGR-1352,IC-688,a0HWR00000ng2Gw2AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.291995
PREVIEW,a0BWR000008AyCn2AK,AGR-1353,IC-695,a0HWR00000ng2H72AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292003
PREVIEW,a0BWR000008AyKr2AK,AGR-1360,IC-682,a0HWR00000ng2G12AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292011
PREVIEW,a0BWR000008AyPh2AK,AGR-1363,IC-693,a0HWR00000ng2G32AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292018
PREVIEW,a0BWR000008a1kB2AQ,AGR-1513,IC-1517,a0HWR00000ndSnB2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292026
PREVIEW,a0BWR000008a4jh2AA,AGR-1501,IC-658,a0HWR00000ndSnX2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292034
PREVIEW,a0BWR000008a5pN2AQ,AGR-1502,IC-659,a0HWR00000ndSnh2AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292042
PREVIEW,a0BWR000008a5sb2AA,AGR-1503,IC-655,a0HWR00000ndSnU2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292051
PREVIEW,a0BWR000008a5uD2AQ,AGR-1504,IC-661,a0HWR00000ndSnv2AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292058
PREVIEW,a0BWR000008a5vp2AA,AGR-1505,IC-660,a0HWR00000ndSnA2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292066
PREVIEW,a0BWR000008a5xR2AQ,AGR-1506,IC-665,a0HWR00000ndSnS2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292073
PREVIEW,a0BWR000008a5z32AA,AGR-1507,IC-1514,a0HWR00000ndSnm2AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292081
PREVIEW,a0BWR000008a60f2AA,AGR-1508,IC-1518,a0HWR00000ndSn92AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292089
PREVIEW,a0BWR000008a62H2AQ,AGR-1509,IC-662,a0HWR00000ndSnT2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292096
PREVIEW,a0BWR000008a63t2AA,AGR-1510,IC-652,a0HWR00000ndSnR2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292104
PREVIEW,a0BWR000008a65V2AQ,AGR-1511,IC-654,a0HWR00000ndSnC2AU,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292111
PREVIEW,a0BWR000008a6772AA,AGR-1512,IC-1516,a0HWR00000ndSnu2AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292119
PREVIEW,a0BWR000008a68j2AA,AGR-1514,IC-1515,a0HWR00000ndSnn2AE,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292127
PREVIEW,a0BWR000008aA972AE,AGR-1515,IC-672,a0HWR00000ng2Fv2AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292134
PREVIEW,a0BWR000008aAAj2AM,AGR-1516,IC-666,a0HWR00000ng2Hi2AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292142
PREVIEW,a0BWR000008aACL2A2,AGR-1517,IC-677,a0HWR00000ng2He2AI,,link_orphan_ironclad_agreements.py,2026-05-04T14:12:16.292149
