SF_Id,Name,Field,Before,After,Source,Timestamp,Action
006WR000011cWnNYAU,6302 Boyd Street,Property_Category__c,Cat 1,Cat 2,vetro_tightened.py v2,2026-04-24T13:49:49,flip
006WR00000wkClSYAU,Brickstone Villas / Tucker Apts,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkCjxYAE,La Costa View,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk1EEYAY,Henderson Terrace Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000ywSPbYAM,Village Park Manor,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000yvnHbYAI,Hilltop Trailer Park,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkArbYAE,Greenhouse Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkA6iYAE,Green Valley Mobile Estates Encinitas,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkC7oYAE,Reflections at Red Mountain,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wkEcXYAU,Lakewood Manufactured Home Community,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk1EGYAY,Monaghan Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
006WR00000wk9S8YAI,Capitol Ave Apartments,Property_Category__c,(null/Cat 3),Cat 1,vetro_tightened.py v2 (strict: SA+FDH activated + serviceable),2026-04-24T13:49:49,backfill
